normalized_name,metabolite_name,hmdb_id,pubchem_cid,chebi_id,kegg_id,plasma_benchmark,nist_srm1950,hmdb_biofluid,serum_evidence,endogenous_hint,lipid_class,ghosh_2024_plasma,ghosh_2024_all5_cohorts,ghosh_2024_core_50pct,serum_metabolome,srm1950_db,source_count,evidence_tier
cl(a-13:0/i-16:0/i-12:0/i-22:0)[rac],CL(a-13:0/i-16:0/i-12:0/i-22:0)[rac],HMDB0078739,131785485,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-12:0/i-24:0)[rac],CL(a-13:0/i-16:0/i-12:0/i-24:0)[rac],HMDB0078741,131785487,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(a-13:0/i-16:0/i-13:0/18:2(9z,11z))[rac]","CL(a-13:0/i-16:0/i-13:0/18:2(9Z,11Z))[rac]",HMDB0078783,131785529,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/a-13:0)[rac],CL(a-13:0/i-16:0/i-13:0/a-13:0)[rac],HMDB0078754,131785500,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/a-15:0)[rac],CL(a-13:0/i-16:0/i-13:0/a-15:0)[rac],HMDB0078766,131785512,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/a-17:0)[rac],CL(a-13:0/i-16:0/i-13:0/a-17:0)[rac],HMDB0078778,131785524,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/a-21:0)[rac],CL(a-13:0/i-16:0/i-13:0/a-21:0)[rac],HMDB0078802,131785544,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/a-25:0)[rac],CL(a-13:0/i-16:0/i-13:0/a-25:0)[rac],HMDB0078814,131785553,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-12:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-12:0)[rac],HMDB0078747,131785493,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-13:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-13:0)[rac],HMDB0078750,131785496,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-14:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-14:0)[rac],HMDB0078758,131785504,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-15:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-15:0)[rac],HMDB0078762,131785508,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-16:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-16:0)[rac],HMDB0078770,131785516,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-17:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-17:0)[rac],HMDB0078774,131785520,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-18:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-18:0)[rac],HMDB0078786,131785532,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-19:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-19:0)[rac],HMDB0078790,131785535,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-20:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-20:0)[rac],HMDB0078794,131785538,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-21:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-21:0)[rac],HMDB0078798,131785541,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-22:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-22:0)[rac],HMDB0078806,131785547,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-13:0/i-24:0)[rac],CL(a-13:0/i-16:0/i-13:0/i-24:0)[rac],HMDB0078810,131785550,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(a-13:0/i-16:0/i-14:0/18:2(9z,11z))[rac]","CL(a-13:0/i-16:0/i-14:0/18:2(9Z,11Z))[rac]",HMDB0078835,131785573,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/a-13:0)[rac],CL(a-13:0/i-16:0/i-14:0/a-13:0)[rac],HMDB0078820,131785558,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/a-15:0)[rac],CL(a-13:0/i-16:0/i-14:0/a-15:0)[rac],HMDB0078826,131785564,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/a-17:0)[rac],CL(a-13:0/i-16:0/i-14:0/a-17:0)[rac],HMDB0078832,131785570,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/a-21:0)[rac],CL(a-13:0/i-16:0/i-14:0/a-21:0)[rac],HMDB0078844,131785582,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/a-25:0)[rac],CL(a-13:0/i-16:0/i-14:0/a-25:0)[rac],HMDB0078850,131785588,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-12:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-12:0)[rac],HMDB0078816,131785554,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-13:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-13:0)[rac],HMDB0078818,131785556,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-14:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-14:0)[rac],HMDB0078822,131785560,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-15:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-15:0)[rac],HMDB0078824,131785562,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-16:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-16:0)[rac],HMDB0078828,131785566,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-17:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-17:0)[rac],HMDB0078830,131785568,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-18:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-18:0)[rac],HMDB0078836,131785574,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-19:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-19:0)[rac],HMDB0078838,131785576,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-20:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-20:0)[rac],HMDB0078840,131785578,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-21:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-21:0)[rac],HMDB0078842,131785580,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-22:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-22:0)[rac],HMDB0078846,131785584,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-14:0/i-24:0)[rac],CL(a-13:0/i-16:0/i-14:0/i-24:0)[rac],HMDB0078848,131785586,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(a-13:0/i-16:0/i-15:0/18:2(9z,11z))[rac]","CL(a-13:0/i-16:0/i-15:0/18:2(9Z,11Z))[rac]",HMDB0078891,131785629,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/a-13:0)[rac],CL(a-13:0/i-16:0/i-15:0/a-13:0)[rac],HMDB0078862,131785600,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/a-15:0)[rac],CL(a-13:0/i-16:0/i-15:0/a-15:0)[rac],HMDB0078874,131785612,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/a-17:0)[rac],CL(a-13:0/i-16:0/i-15:0/a-17:0)[rac],HMDB0078886,131785624,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/a-21:0)[rac],CL(a-13:0/i-16:0/i-15:0/a-21:0)[rac],HMDB0078910,131785648,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/a-25:0)[rac],CL(a-13:0/i-16:0/i-15:0/a-25:0)[rac],HMDB0078922,131785660,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-12:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-12:0)[rac],HMDB0078854,131785592,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-13:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-13:0)[rac],HMDB0078858,131785596,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-14:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-14:0)[rac],HMDB0078866,131785604,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-15:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-15:0)[rac],HMDB0078870,131785608,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-16:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-16:0)[rac],HMDB0078878,131785616,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-17:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-17:0)[rac],HMDB0078882,131785620,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-18:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-18:0)[rac],HMDB0078894,131785632,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-19:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-19:0)[rac],HMDB0078898,131785636,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-20:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-20:0)[rac],HMDB0078902,131785640,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-21:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-21:0)[rac],HMDB0078906,131785644,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-22:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-22:0)[rac],HMDB0078914,131785652,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-15:0/i-24:0)[rac],CL(a-13:0/i-16:0/i-15:0/i-24:0)[rac],HMDB0078918,131785656,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(a-13:0/i-16:0/i-16:0/18:2(9z,11z))[rac]","CL(a-13:0/i-16:0/i-16:0/18:2(9Z,11Z))[rac]",HMDB0078943,131785681,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/a-13:0)[rac],CL(a-13:0/i-16:0/i-16:0/a-13:0)[rac],HMDB0078928,131785666,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/a-15:0)[rac],CL(a-13:0/i-16:0/i-16:0/a-15:0)[rac],HMDB0078934,131785672,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/a-17:0)[rac],CL(a-13:0/i-16:0/i-16:0/a-17:0)[rac],HMDB0078940,131785678,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/a-21:0)[rac],CL(a-13:0/i-16:0/i-16:0/a-21:0)[rac],HMDB0078952,131785690,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/a-25:0)[rac],CL(a-13:0/i-16:0/i-16:0/a-25:0)[rac],HMDB0078958,131785696,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-12:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-12:0)[rac],HMDB0078924,131785662,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-13:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-13:0)[rac],HMDB0078926,131785664,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-14:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-14:0)[rac],HMDB0078930,131785668,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-15:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-15:0)[rac],HMDB0078932,131785670,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-16:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-16:0)[rac],HMDB0078936,131785674,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-17:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-17:0)[rac],HMDB0078938,131785676,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-18:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-18:0)[rac],HMDB0078944,131785682,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-19:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-19:0)[rac],HMDB0078946,131785684,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-20:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-20:0)[rac],HMDB0078948,131785686,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-21:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-21:0)[rac],HMDB0078950,131785688,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-22:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-22:0)[rac],HMDB0078954,131785692,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-16:0/i-24:0)[rac],CL(a-13:0/i-16:0/i-16:0/i-24:0)[rac],HMDB0078956,131785694,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(a-13:0/i-16:0/i-17:0/18:2(9z,11z))[rac]","CL(a-13:0/i-16:0/i-17:0/18:2(9Z,11Z))[rac]",HMDB0078998,131785736,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/a-13:0)[rac],CL(a-13:0/i-16:0/i-17:0/a-13:0)[rac],HMDB0078970,131785708,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/a-15:0)[rac],CL(a-13:0/i-16:0/i-17:0/a-15:0)[rac],HMDB0078982,131785720,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/a-17:0)[rac],CL(a-13:0/i-16:0/i-17:0/a-17:0)[rac],HMDB0078993,131785731,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/a-21:0)[rac],CL(a-13:0/i-16:0/i-17:0/a-21:0)[rac],HMDB0079017,131785755,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/a-25:0)[rac],CL(a-13:0/i-16:0/i-17:0/a-25:0)[rac],HMDB0079029,131785767,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-12:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-12:0)[rac],HMDB0078962,131785700,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-13:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-13:0)[rac],HMDB0078966,131785704,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-14:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-14:0)[rac],HMDB0078974,131785712,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-15:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-15:0)[rac],HMDB0078978,131785716,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-16:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-16:0)[rac],HMDB0078986,131785724,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-17:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-17:0)[rac],HMDB0078990,131785728,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-18:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-18:0)[rac],HMDB0079001,131785739,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-19:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-19:0)[rac],HMDB0079005,131785743,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-20:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-20:0)[rac],HMDB0079009,131785747,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-21:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-21:0)[rac],HMDB0079013,131785751,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-22:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-22:0)[rac],HMDB0079021,131785759,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-17:0/i-24:0)[rac],CL(a-13:0/i-16:0/i-17:0/i-24:0)[rac],HMDB0079025,131785763,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(a-13:0/i-16:0/i-18:0/18:2(9z,11z))[rac]","CL(a-13:0/i-16:0/i-18:0/18:2(9Z,11Z))[rac]",HMDB0079070,131785808,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-18:0/a-13:0)[rac],CL(a-13:0/i-16:0/i-18:0/a-13:0)[rac],HMDB0079041,131785779,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(a-13:0/i-16:0/i-18:0/a-15:0)[rac],CL(a-13:0/i-16:0/i-18:0/a-15:0)[rac],HMDB0079053,131785791,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
